"category","thresholdSensitivity","categoryType","feedExpirationDate","feedIsStale","numberOfFollowers","previousInterestRank"
"Metoclopramide Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Metocurine Iodide",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Metolazone",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Metoprolol Succinate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Metoprolol Tartrate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Metronidazole",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Metronidazole Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Mexiletine Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Miconazole Nitrate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Midazolam Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Midodrine Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Milrinone Lactate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Minocycline Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Minoxidil",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Mirtazapine",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Misoprostol",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Mitomycin",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Mitoxantrone Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Mivacurium Chloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Modafinil",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Moexipril Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Mometasone Furoate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Montelukast Sodium",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Morphine Sulfate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Moxifloxacin Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Mupirocin",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Mycophenolate Mofetil",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Mycophenolate Mofetil Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Nabumetone",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Nadolol",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Nafcillin Sodium",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Nalbuphine Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Nalidixic Acid",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Naloxone Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Naltrexone Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Nandrolone Decanoate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Nandrolone Phenpropionate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Naphazoline Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Naproxen",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Naproxen Sodium",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Naratriptan",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Nateglinide",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Nedocromil Sodium",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Nefazodone Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Neomycin Sulfate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Nevirapine",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Niacin",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Nicardipine Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Nicotine",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Nicotine Polacrilex",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Nifedipine",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Nimodipine",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Nisoldipine",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Nitrofurantoin",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Nitrofurazone",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Nitroglycerin",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Nizatidine",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Norepinephrine Bitartrate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Norethindrone Acetate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Norethindrone Acetate; Ethinyl Estradiol",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Norethindrone And Ethinyl Estradiol; Ferrous Fumarate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Norethindrone; Ethinyl Estradiol",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Norfloxacin",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Nortriptyline Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Nystatin",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Octreotide Acetate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Ofloxacin",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Olanzapine",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Olanzapine; Fluoxetine Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Olmesartan Medoxomil",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Olmesartan Medoxomil; Hydrochlorothiazide",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Olopatadine Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Omeprazole",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Omeprazole Magnesium",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Omeprazole; Clarithromycin; Amoxicillin",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Ondansetron",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Ondansetron Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Orphenadrine Citrate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Oxacillin Sodium",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Oxaliplatin",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Oxandrolone",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Oxaprozin",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Oxazepam",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Oxcarbazepine",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Oxtriphylline",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Oxybutynin Chloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Oxycodone Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Oxymorphone Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Oxyphenbutazone",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Oxytetracycline Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Oxytocin",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Paclitaxel",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Pamidronate Disodium",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Pancuronium Bromide",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Pantoprazole Sodium",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Paricalcitol",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Paromomycin Sulfate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Paroxetine Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Pemetrexed",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Pemoline",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Penicillin G Potassium",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Penicillin G Procaine",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Penicillin G Sodium",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Penicillin V Potassium",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Pentamidine Isethionate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Pentetate Calcium Trisodium",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Pentetate Zinc Trisodium",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Pentobarbital Sodium",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Pentostatin",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Pentoxifylline",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Pergolide Mesylate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Perindopril Erbumine",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Permethrin",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Perphenazine",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Phendimetrazine Tartrate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Phenelzine Sulfate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Phentermine Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Phentolamine Mesylate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Phenylbutazone",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Phenytoin",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Phenytoin Sodium",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Phytonadione",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Pilocarpine Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Pindolol",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Piperazine Citrate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Piroxicam",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Podofilox",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Polyethylene Glycol 3350",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Polyethylene Glycol 3350; Sodium Chloride; Sodium Bicarbonate; Potassium Chloride; Bisacodyl",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Polyethylene Glycol 3350; Sodium Sulfate; Sodium Chloride; Potassium Chloride; Sodium Ascorbate; Ascorbic Acid",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Polymyxin B Sulfate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Potassium Aminosalicylate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Potassium Chloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Potassium Citrate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Potassium Iodide",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Pralidoxime Chloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Pramipexole Dihydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Pravastatin Sodium",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Prazepam",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Prazosin Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Prednicarbate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Prednisolone",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Prednisolone Acetate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Prednisolone Sodium Phosphate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Prednisolone Tebutate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Prednisone",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Prilocaine Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Primidone",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Probenecid",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Procainamide Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Procaine Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Prochlorperazine Edisylate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Prochlorperazine Maleate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Progesterone",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Promazine Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Promethazine Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Promethazine Hydrochloride; Codeine Phosphate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Propafenone Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Propantheline Bromide",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Proparacaine Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Propofol",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Propoxyphene Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Propranolol Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Propylthiouracil",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Protamine Sulfate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Protriptyline Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Pseudoephedrine Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Pyrazinamide",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Pyridostigmine Bromide",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Pyridoxine Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Pyrilamine Maleate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Quetiapine Fumarate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Quinapril Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Quinidine Gluconate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Quinidine Sulfate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Rabeprazole Sodium",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Raloxifene Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Ramipril",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Ranitidine",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Ranitidine Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Repaglinide",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Reserpine",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Ribavirin",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Rifampin",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Riluzole",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Rimantadine Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Risedronate Sodium",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Risperidone",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Ritodrine Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Rivastigmine Tartrate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Rizatriptan Benzoate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Rocuronium Bromide",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Ropinirole Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Ropivacaine Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Rosiglitazone Maleate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Rosiglitazone Maleate; Glimepiride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Rosiglitazone Maleate; Metformin Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Rosuvastatin Calcium",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Secobarbital Sodium",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Selegiline Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Selenium Sulfide",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Sertraline Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Sevoflurane",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Sildenafil Citrate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Simvastatin",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Sodium Bicarbonate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Sodium Chloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Sodium Fluoride F 18",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Sodium Iodide I-131",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Sodium Nitroprusside",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Sodium Phosphate, Dibasic Anhydrous; Sodium Phosphate, Monobasic, Monohydrate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Sodium Polystyrene Sulfonate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Sodium Succinate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Sodium Thiosulfate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Sotalol Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Spironolactone",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Stavudine",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Stavudine; Lamivudine",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Stavudine; Lamivudine; Efavirenz",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Stavudine; Lamivudine; Nevirapine",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Sterile Water",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Streptomycin Sulfate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Strontium Chloride Sr-89",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Succinylcholine Chloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Sucralfate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Sufentanil Citrate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Sulfacetamide Sodium",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Sulfadiazine",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Sulfadiazine Sodium",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Sulfamethoxazole",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Sulfanilamide",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Sulfapyridine",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Sulfasalazine",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Sulfinpyrazone",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Sulfisoxazole",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Sulfisoxazole Diolamine",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Sulindac",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Sumatriptan Succinate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Sumatriptan; Naproxen Sodium",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Tacrolimus",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Talc",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Tamoxifen Citrate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Tamsulosin Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Technetium (99M Tc) Fanolesomab; Neutrospec",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Technetium Tc-99M Pentetate Kit",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Telmisartan",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Temazepam",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Temozolomide",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Tenofovir Disoproxil Fumarate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Terazosin Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Terbinafine Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Terbutaline Sulfate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Terconazole",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Testosterone",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Testosterone Cypionate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Testosterone Enanthate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Testosterone Propionate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Tetracycline Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Theophylline",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Thiamine Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Thioguanine",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Thioridazine Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Thiotepa",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Thiothixene",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Thiothixene Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Thyroglobulin",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Tiagabine Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Ticlopidine Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Timolol Maleate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Tioconazole",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Tiopronin",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Tizanidine Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Tobramycin",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Tobramycin Sulfate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Tolazamide",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Tolbutamide",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Tolmetin Sodium",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Tolterodine Tartrate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Topiramate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Topotecan",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Topotecan Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Torsemide",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Tramadol Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Trandolapril",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Tranylcypromine Sulfate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Trazodone Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Tretinoin",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Triamcinolone",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Triamcinolone Acetonide",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Triamcinolone Diacetate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Triazolam",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Trichlormethiazide",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Trifluoperazine Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Trifluridine",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Trihexyphenidyl Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Trimeprazine Tartrate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Trimethobenzamide Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Trimethoprim",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Trimipramine Maleate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Tripelennamine Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Triprolidine Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Tropicamide",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Trospium Chloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Tubocurarine Chloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Uracil Mustard",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Ursodiol",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
